,0
"(1, 99)",12.0233
"(1, 100)",12.0233
"(1, 101)",13.24
"(1, 102)",13.24
"(1, 103)",13.24
"(1, 104)",10.0083
"(1, 105)",18.2467
"(1, 106)",18.2467
"(1, 107)",18.2467
"(1, 108)",18.2467
"(1, 109)",27.525
"(1, 110)",23.0217
"(1, 111)",15.195
"(1, 112)",12.9183
"(1, 113)",12.9183
"(1, 114)",12.9183
"(1, 115)",15.195
"(1, 116)",15.195
"(1, 117)",12.9183
"(1, 118)",12.9183
"(1, 119)",12.9183
"(1, 120)",15.195
"(1, 121)",15.195
"(1, 122)",12.9183
"(1, 123)",12.9183
"(1, 124)",12.9183
"(1, 125)",15.195
"(1, 126)",15.195
"(1, 127)",12.9183
"(1, 128)",12.9183
"(1, 129)",12.9183
"(1, 130)",15.195
"(2, 0)",15.195
"(2, 1)",0.0
"(2, 2)",0.0
"(2, 3)",0.0
"(2, 4)",0.0
"(2, 5)",0.0
"(2, 6)",14.3433
"(2, 7)",14.3433
"(2, 8)",14.3433
"(2, 9)",8.6617
"(2, 10)",8.6617
"(2, 11)",15.195
"(2, 12)",11.5633
"(2, 13)",11.5633
"(2, 14)",11.5633
"(2, 15)",11.5633
"(2, 16)",11.5633
"(2, 17)",13.785
"(2, 18)",13.785
"(2, 19)",15.195
"(2, 20)",13.785
"(2, 21)",13.785
"(2, 22)",15.195
"(2, 23)",13.785
"(2, 24)",13.785
"(2, 25)",15.195
"(2, 26)",13.785
"(2, 27)",13.785
"(2, 28)",12.3267
"(2, 29)",12.3267
"(2, 30)",12.3267
"(2, 31)",12.3267
"(2, 32)",12.3267
"(2, 33)",15.195
"(2, 34)",9.4817
"(2, 35)",9.4817
"(2, 36)",9.4817
"(2, 37)",15.195
"(2, 38)",15.195
"(2, 39)",9.4817
"(2, 40)",9.4817
"(2, 41)",9.4817
"(2, 42)",15.195
"(2, 43)",17.2817
"(2, 44)",17.2817
"(2, 45)",12.0617
"(2, 46)",12.0617
"(2, 47)",12.0617
"(2, 48)",12.0617
"(2, 49)",12.0617
"(2, 50)",16.7117
"(2, 51)",16.7117
"(2, 52)",15.195
"(2, 53)",16.7117
"(2, 54)",16.7117
"(2, 55)",15.195
"(2, 56)",16.7117
"(2, 57)",16.7117
"(2, 58)",15.195
"(2, 59)",16.7117
"(2, 60)",16.7117
"(2, 61)",15.195
"(2, 62)",15.2283
"(2, 63)",15.2283
"(2, 64)",15.195
"(2, 65)",15.2283
"(2, 66)",15.2283
"(2, 67)",15.195
"(2, 68)",15.2283
"(2, 69)",15.2283
"(2, 70)",15.195
"(2, 71)",13.1783
"(2, 72)",13.1783
"(2, 73)",13.1783
"(2, 74)",13.1783
"(2, 75)",13.1783
"(2, 76)",10.685
"(2, 77)",10.685
"(2, 78)",10.685
"(2, 79)",10.685
"(2, 80)",10.685
"(2, 81)",10.6833
"(2, 82)",10.6833
"(2, 83)",15.195
"(2, 84)",10.6833
"(2, 85)",10.6833
"(2, 86)",15.195
"(2, 87)",10.6833
"(2, 88)",10.6833
"(2, 89)",15.195
"(2, 90)",10.6833
"(2, 91)",10.6833
"(2, 92)",15.195
"(2, 93)",10.6833
"(2, 94)",10.6833
"(2, 95)",15.195
"(2, 96)",13.785
"(2, 97)",13.785
"(2, 98)",13.785
"(2, 99)",12.0233
"(2, 100)",12.0233
"(2, 101)",13.24
"(2, 102)",13.24
"(2, 103)",13.24
"(2, 104)",10.0083
"(2, 105)",18.2467
"(2, 106)",18.2467
"(2, 107)",18.2467
"(2, 108)",18.2467
"(2, 109)",27.525
"(2, 110)",23.0217
"(2, 111)",15.195
"(2, 112)",12.9183
"(2, 113)",12.9183
"(2, 114)",12.9183
"(2, 115)",15.195
"(2, 116)",15.195
"(2, 117)",12.9183
"(2, 118)",12.9183
"(2, 119)",12.9183
"(2, 120)",15.195
"(2, 121)",15.195
"(2, 122)",12.9183
"(2, 123)",12.9183
"(2, 124)",12.9183
"(2, 125)",15.195
"(2, 126)",15.195
"(2, 127)",12.9183
"(2, 128)",12.9183
"(2, 129)",12.9183
"(2, 130)",15.195
"(3, 0)",15.195
"(3, 1)",0.0
"(3, 2)",0.0
"(3, 3)",0.0
"(3, 4)",0.0
"(3, 5)",0.0
"(3, 6)",14.3433
"(3, 7)",14.3433
"(3, 8)",14.3433
"(3, 9)",8.6617
"(3, 10)",8.6617
"(3, 11)",15.195
"(3, 12)",11.5633
"(3, 13)",11.5633
"(3, 14)",11.5633
"(3, 15)",11.5633
"(3, 16)",11.5633
"(3, 17)",13.785
"(3, 18)",13.785
"(3, 19)",15.195
"(3, 20)",13.785
"(3, 21)",13.785
"(3, 22)",15.195
"(3, 23)",13.785
"(3, 24)",13.785
"(3, 25)",15.195
"(3, 26)",13.785
"(3, 27)",13.785
"(3, 28)",12.3267
"(3, 29)",12.3267
"(3, 30)",12.3267
"(3, 31)",12.3267
"(3, 32)",12.3267
"(3, 33)",15.195
"(3, 34)",9.4817
"(3, 35)",9.4817
"(3, 36)",9.4817
"(3, 37)",15.195
"(3, 38)",15.195
"(3, 39)",9.4817
"(3, 40)",9.4817
"(3, 41)",9.4817
"(3, 42)",15.195
"(3, 43)",17.2817
"(3, 44)",17.2817
"(3, 45)",12.0617
"(3, 46)",12.0617
"(3, 47)",12.0617
"(3, 48)",12.0617
"(3, 49)",12.0617
"(3, 50)",16.7117
"(3, 51)",16.7117
"(3, 52)",15.195
"(3, 53)",16.7117
"(3, 54)",16.7117
"(3, 55)",15.195
"(3, 56)",16.7117
"(3, 57)",16.7117
"(3, 58)",15.195
"(3, 59)",16.7117
"(3, 60)",16.7117
"(3, 61)",15.195
"(3, 62)",15.2283
"(3, 63)",15.2283
"(3, 64)",15.195
"(3, 65)",15.2283
"(3, 66)",15.2283
"(3, 67)",15.195
"(3, 68)",15.2283
"(3, 69)",15.2283
"(3, 70)",15.195
"(3, 71)",13.1783
"(3, 72)",13.1783
"(3, 73)",13.1783
"(3, 74)",13.1783
"(3, 75)",13.1783
"(3, 76)",10.685
"(3, 77)",10.685
"(3, 78)",10.685
"(3, 79)",10.685
"(3, 80)",10.685
"(3, 81)",10.6833
"(3, 82)",10.6833
"(3, 83)",15.195
"(3, 84)",10.6833
"(3, 85)",10.6833
"(3, 86)",15.195
"(3, 87)",10.6833
"(3, 88)",10.6833
"(3, 89)",15.195
"(3, 90)",10.6833
"(3, 91)",10.6833
"(3, 92)",15.195
"(3, 93)",10.6833
"(3, 94)",10.6833
"(3, 95)",15.195
"(3, 96)",13.785
"(3, 97)",13.785
"(3, 98)",13.785
"(3, 99)",12.0233
"(3, 100)",12.0233
"(3, 101)",13.24
"(3, 102)",13.24
"(3, 103)",13.24
"(3, 104)",10.0083
"(3, 105)",18.2467
"(3, 106)",18.2467
"(3, 107)",18.2467
"(3, 108)",18.2467
"(3, 109)",27.525
"(3, 110)",23.0217
"(3, 111)",15.195
"(3, 112)",12.9183
"(3, 113)",12.9183
"(3, 114)",12.9183
"(3, 115)",15.195
"(3, 116)",15.195
"(3, 117)",12.9183
"(3, 118)",12.9183
"(3, 119)",12.9183
"(3, 120)",15.195
"(3, 121)",15.195
"(3, 122)",12.9183
"(3, 123)",12.9183
"(3, 124)",12.9183
"(3, 125)",15.195
"(3, 126)",15.195
"(3, 127)",12.9183
"(3, 128)",12.9183
"(3, 129)",12.9183
"(3, 130)",15.195
"(4, 0)",15.195
"(4, 1)",0.0
"(4, 2)",0.0
"(4, 3)",0.0
"(4, 4)",0.0
"(4, 5)",0.0
"(4, 6)",14.3433
"(4, 7)",14.3433
"(4, 8)",14.3433
"(4, 9)",8.6617
"(4, 10)",8.6617
"(4, 11)",15.195
"(4, 12)",11.5633
"(4, 13)",11.5633
"(4, 14)",11.5633
"(4, 15)",11.5633
"(4, 16)",11.5633
"(4, 17)",13.785
"(4, 18)",13.785
"(4, 19)",15.195
"(4, 20)",13.785
"(4, 21)",13.785
"(4, 22)",15.195
"(4, 23)",13.785
"(4, 24)",13.785
"(4, 25)",15.195
"(4, 26)",13.785
"(4, 27)",13.785
"(4, 28)",12.3267
"(4, 29)",12.3267
"(4, 30)",12.3267
"(4, 31)",12.3267
"(4, 32)",12.3267
"(4, 33)",15.195
"(4, 34)",9.4817
"(4, 35)",9.4817
"(4, 36)",9.4817
"(4, 37)",15.195
"(4, 38)",15.195
"(4, 39)",9.4817
"(4, 40)",9.4817
"(4, 41)",9.4817
"(4, 42)",15.195
"(4, 43)",17.2817
"(4, 44)",17.2817
"(4, 45)",12.0617
"(4, 46)",12.0617
"(4, 47)",12.0617
"(4, 48)",12.0617
"(4, 49)",12.0617
"(4, 50)",16.7117
"(4, 51)",16.7117
"(4, 52)",15.195
"(4, 53)",16.7117
"(4, 54)",16.7117
"(4, 55)",15.195
"(4, 56)",16.7117
"(4, 57)",16.7117
"(4, 58)",15.195
"(4, 59)",16.7117
"(4, 60)",16.7117
"(4, 61)",15.195
"(4, 62)",15.2283
"(4, 63)",15.2283
"(4, 64)",15.195
"(4, 65)",15.2283
"(4, 66)",15.2283
"(4, 67)",15.195
"(4, 68)",15.2283
"(4, 69)",15.2283
"(4, 70)",15.195
"(4, 71)",13.1783
"(4, 72)",13.1783
"(4, 73)",13.1783
"(4, 74)",13.1783
"(4, 75)",13.1783
"(4, 76)",10.685
"(4, 77)",10.685
"(4, 78)",10.685
"(4, 79)",10.685
"(4, 80)",10.685
"(4, 81)",10.6833
"(4, 82)",10.6833
"(4, 83)",15.195
"(4, 84)",10.6833
"(4, 85)",10.6833
"(4, 86)",15.195
"(4, 87)",10.6833
"(4, 88)",10.6833
"(4, 89)",15.195
"(4, 90)",10.6833
"(4, 91)",10.6833
"(4, 92)",15.195
"(4, 93)",10.6833
"(4, 94)",10.6833
"(4, 95)",15.195
"(4, 96)",13.785
"(4, 97)",13.785
"(4, 98)",13.785
"(4, 99)",12.0233
"(4, 100)",12.0233
"(4, 101)",13.24
"(4, 102)",13.24
"(4, 103)",13.24
"(4, 104)",10.0083
"(4, 105)",18.2467
"(4, 106)",18.2467
"(4, 107)",18.2467
"(4, 108)",18.2467
"(4, 109)",27.525
"(4, 110)",23.0217
"(4, 111)",15.195
"(4, 112)",12.9183
"(4, 113)",12.9183
"(4, 114)",12.9183
"(4, 115)",15.195
"(4, 116)",15.195
"(4, 117)",12.9183
"(4, 118)",12.9183
"(4, 119)",12.9183
"(4, 120)",15.195
"(4, 121)",15.195
"(4, 122)",12.9183
"(4, 123)",12.9183
"(4, 124)",12.9183
"(4, 125)",15.195
"(4, 126)",15.195
"(4, 127)",12.9183
"(4, 128)",12.9183
"(4, 129)",12.9183
"(4, 130)",15.195
"(5, 0)",15.195
"(5, 1)",0.0
"(5, 2)",0.0
"(5, 3)",0.0
"(5, 4)",0.0
"(5, 5)",0.0
"(5, 6)",14.3433
"(5, 7)",14.3433
"(5, 8)",14.3433
"(5, 9)",8.6617
"(5, 10)",8.6617
"(5, 11)",15.195
"(5, 12)",11.5633
"(5, 13)",11.5633
"(5, 14)",11.5633
"(5, 15)",11.5633
"(5, 16)",11.5633
"(5, 17)",13.785
"(5, 18)",13.785
"(5, 19)",15.195
"(5, 20)",13.785
"(5, 21)",13.785
"(5, 22)",15.195
"(5, 23)",13.785
"(5, 24)",13.785
"(5, 25)",15.195
"(5, 26)",13.785
"(5, 27)",13.785
"(5, 28)",12.3267
"(5, 29)",12.3267
"(5, 30)",12.3267
"(5, 31)",12.3267
"(5, 32)",12.3267
"(5, 33)",15.195
"(5, 34)",9.4817
"(5, 35)",9.4817
"(5, 36)",9.4817
"(5, 37)",15.195
"(5, 38)",15.195
"(5, 39)",9.4817
"(5, 40)",9.4817
"(5, 41)",9.4817
"(5, 42)",15.195
"(5, 43)",17.2817
"(5, 44)",17.2817
"(5, 45)",12.0617
"(5, 46)",12.0617
"(5, 47)",12.0617
"(5, 48)",12.0617
"(5, 49)",12.0617
"(5, 50)",16.7117
"(5, 51)",16.7117
"(5, 52)",15.195
"(5, 53)",16.7117
"(5, 54)",16.7117
"(5, 55)",15.195
"(5, 56)",16.7117
"(5, 57)",16.7117
"(5, 58)",15.195
"(5, 59)",16.7117
"(5, 60)",16.7117
"(5, 61)",15.195
"(5, 62)",15.2283
"(5, 63)",15.2283
"(5, 64)",15.195
"(5, 65)",15.2283
"(5, 66)",15.2283
"(5, 67)",15.195
"(5, 68)",15.2283
"(5, 69)",15.2283
"(5, 70)",15.195
"(5, 71)",13.1783
"(5, 72)",13.1783
"(5, 73)",13.1783
"(5, 74)",13.1783
"(5, 75)",13.1783
"(5, 76)",10.685
"(5, 77)",10.685
"(5, 78)",10.685
"(5, 79)",10.685
"(5, 80)",10.685
"(5, 81)",10.6833
"(5, 82)",10.6833
"(5, 83)",15.195
"(5, 84)",10.6833
"(5, 85)",10.6833
"(5, 86)",15.195
"(5, 87)",10.6833
"(5, 88)",10.6833
"(5, 89)",15.195
"(5, 90)",10.6833
"(5, 91)",10.6833
"(5, 92)",15.195
"(5, 93)",10.6833
"(5, 94)",10.6833
"(5, 95)",15.195
"(5, 96)",13.785
"(5, 97)",13.785
"(5, 98)",13.785
"(5, 99)",12.0233
"(5, 100)",12.0233
"(5, 101)",13.24
"(5, 102)",13.24
"(5, 103)",13.24
"(5, 104)",10.0083
"(5, 105)",18.2467
"(5, 106)",18.2467
"(5, 107)",18.2467
"(5, 108)",18.2467
"(5, 109)",27.525
"(5, 110)",23.0217
"(5, 111)",15.195
"(5, 112)",12.9183
"(5, 113)",12.9183
"(5, 114)",12.9183
"(5, 115)",15.195
"(5, 116)",15.195
"(5, 117)",12.9183
"(5, 118)",12.9183
"(5, 119)",12.9183
"(5, 120)",15.195
"(5, 121)",15.195
"(5, 122)",12.9183
"(5, 123)",12.9183
"(5, 124)",12.9183
"(5, 125)",15.195
"(5, 126)",15.195
"(5, 127)",12.9183
"(5, 128)",12.9183
"(5, 129)",12.9183
"(5, 130)",15.195
"(6, 0)",6.5083
"(6, 1)",13.47
"(6, 2)",13.47
"(6, 3)",13.47
"(6, 4)",13.47
"(6, 5)",13.47
"(6, 6)",0.0
"(6, 7)",0.0
"(6, 8)",0.0
"(6, 9)",12.6933
"(6, 10)",12.6933
"(6, 11)",6.5083
"(6, 12)",9.46
"(6, 13)",9.46
"(6, 14)",9.46
"(6, 15)",9.46
"(6, 16)",9.46
"(6, 17)",23.31
"(6, 18)",23.31
"(6, 19)",6.5083
"(6, 20)",23.31
"(6, 21)",23.31
"(6, 22)",6.5083
"(6, 23)",23.31
"(6, 24)",23.31
"(6, 25)",6.5083
"(6, 26)",23.31
"(6, 27)",23.31
"(6, 28)",21.8517
"(6, 29)",21.8517
"(6, 30)",21.8517
"(6, 31)",21.8517
"(6, 32)",21.8517
"(6, 33)",6.5083
"(6, 34)",16.465
"(6, 35)",16.465
"(6, 36)",16.465
"(6, 37)",6.5083
"(6, 38)",6.5083
"(6, 39)",16.465
"(6, 40)",16.465
"(6, 41)",16.465
"(6, 42)",6.5083
"(6, 43)",10.945
"(6, 44)",10.945
"(6, 45)",9.015
"(6, 46)",9.015
"(6, 47)",9.015
"(6, 48)",9.015
"(6, 49)",9.015
"(6, 50)",4.3367
"(6, 51)",4.3367
"(6, 52)",6.5083
"(6, 53)",4.3367
"(6, 54)",4.3367
"(6, 55)",6.5083
"(6, 56)",4.3367
"(6, 57)",4.3367
"(6, 58)",6.5083
"(6, 59)",4.3367
"(6, 60)",4.3367
"(6, 61)",6.5083
"(6, 62)",14.7267
"(6, 63)",14.7267
"(6, 64)",6.5083
"(6, 65)",14.7267
"(6, 66)",14.7267
"(6, 67)",6.5083
"(6, 68)",14.7267
"(6, 69)",14.7267
"(6, 70)",6.5083
"(6, 71)",10.5467
"(6, 72)",10.5467
"(6, 73)",10.5467
"(6, 74)",10.5467
"(6, 75)",10.5467
"(6, 76)",15.8533
"(6, 77)",15.8533
"(6, 78)",15.8533
"(6, 79)",15.8533
"(6, 80)",15.8533
"(6, 81)",9.0683
"(6, 82)",9.0683
"(6, 83)",6.5083
"(6, 84)",9.0683
"(6, 85)",9.0683
"(6, 86)",6.5083
"(6, 87)",9.0683
"(6, 88)",9.0683
"(6, 89)",6.5083
"(6, 90)",9.0683
"(6, 91)",9.0683
"(6, 92)",6.5083
"(6, 93)",9.0683
"(6, 94)",9.0683
"(6, 95)",6.5083
"(6, 96)",23.31
"(6, 97)",23.31
"(6, 98)",23.31
"(6, 99)",8.445
"(6, 100)",8.445
"(6, 101)",11.0933
"(6, 102)",11.0933
"(6, 103)",11.0933
"(6, 104)",19.5333
"(6, 105)",27.7717
"(6, 106)",27.7717
"(6, 107)",27.7717
"(6, 108)",27.7717
"(6, 109)",22.84
"(6, 110)",16.12
"(6, 111)",6.5083
"(6, 112)",7.6667
"(6, 113)",7.6667
"(6, 114)",7.6667
"(6, 115)",6.5083
"(6, 116)",6.5083
"(6, 117)",7.6667
"(6, 118)",7.6667
"(6, 119)",7.6667
"(6, 120)",6.5083
"(6, 121)",6.5083
"(6, 122)",7.6667
"(6, 123)",7.6667
"(6, 124)",7.6667
"(6, 125)",6.5083
"(6, 126)",6.5083
"(6, 127)",7.6667
"(6, 128)",7.6667
"(6, 129)",7.6667
"(6, 130)",6.5083
"(7, 0)",6.5083
"(7, 1)",13.47
"(7, 2)",13.47
"(7, 3)",13.47
"(7, 4)",13.47
"(7, 5)",13.47
"(7, 6)",0.0
"(7, 7)",0.0
"(7, 8)",0.0
"(7, 9)",12.6933
"(7, 10)",12.6933
"(7, 11)",6.5083
"(7, 12)",9.46
"(7, 13)",9.46
"(7, 14)",9.46
"(7, 15)",9.46
"(7, 16)",9.46
"(7, 17)",23.31
"(7, 18)",23.31
"(7, 19)",6.5083
"(7, 20)",23.31
"(7, 21)",23.31
"(7, 22)",6.5083
"(7, 23)",23.31
"(7, 24)",23.31
"(7, 25)",6.5083
"(7, 26)",23.31
"(7, 27)",23.31
"(7, 28)",21.8517
"(7, 29)",21.8517
"(7, 30)",21.8517
"(7, 31)",21.8517
"(7, 32)",21.8517
"(7, 33)",6.5083
"(7, 34)",16.465
"(7, 35)",16.465
"(7, 36)",16.465
"(7, 37)",6.5083
"(7, 38)",6.5083
"(7, 39)",16.465
"(7, 40)",16.465
"(7, 41)",16.465
"(7, 42)",6.5083
"(7, 43)",10.945
"(7, 44)",10.945
"(7, 45)",9.015
"(7, 46)",9.015
"(7, 47)",9.015
"(7, 48)",9.015
"(7, 49)",9.015
"(7, 50)",4.3367
"(7, 51)",4.3367
"(7, 52)",6.5083
"(7, 53)",4.3367
"(7, 54)",4.3367
"(7, 55)",6.5083
"(7, 56)",4.3367
"(7, 57)",4.3367
"(7, 58)",6.5083
"(7, 59)",4.3367
"(7, 60)",4.3367
"(7, 61)",6.5083
"(7, 62)",14.7267
"(7, 63)",14.7267
"(7, 64)",6.5083
"(7, 65)",14.7267
"(7, 66)",14.7267
"(7, 67)",6.5083
"(7, 68)",14.7267
"(7, 69)",14.7267
"(7, 70)",6.5083
"(7, 71)",10.5467
"(7, 72)",10.5467
"(7, 73)",10.5467
"(7, 74)",10.5467
"(7, 75)",10.5467
"(7, 76)",15.8533
"(7, 77)",15.8533
"(7, 78)",15.8533
"(7, 79)",15.8533
"(7, 80)",15.8533
"(7, 81)",9.0683
"(7, 82)",9.0683
"(7, 83)",6.5083
"(7, 84)",9.0683
"(7, 85)",9.0683
"(7, 86)",6.5083
"(7, 87)",9.0683
"(7, 88)",9.0683
"(7, 89)",6.5083
"(7, 90)",9.0683
"(7, 91)",9.0683
"(7, 92)",6.5083
"(7, 93)",9.0683
"(7, 94)",9.0683
"(7, 95)",6.5083
"(7, 96)",23.31
"(7, 97)",23.31
"(7, 98)",23.31
"(7, 99)",8.445
"(7, 100)",8.445
"(7, 101)",11.0933
"(7, 102)",11.0933
"(7, 103)",11.0933
"(7, 104)",19.5333
"(7, 105)",27.7717
"(7, 106)",27.7717
"(7, 107)",27.7717
"(7, 108)",27.7717
"(7, 109)",22.84
"(7, 110)",16.12
"(7, 111)",6.5083
"(7, 112)",7.6667
"(7, 113)",7.6667
"(7, 114)",7.6667
"(7, 115)",6.5083
"(7, 116)",6.5083
"(7, 117)",7.6667
"(7, 118)",7.6667
"(7, 119)",7.6667
"(7, 120)",6.5083
"(7, 121)",6.5083
"(7, 122)",7.6667
"(7, 123)",7.6667
"(7, 124)",7.6667
"(7, 125)",6.5083
"(7, 126)",6.5083
"(7, 127)",7.6667
"(7, 128)",7.6667
"(7, 129)",7.6667
"(7, 130)",6.5083
"(8, 0)",6.5083
"(8, 1)",13.47
"(8, 2)",13.47
"(8, 3)",13.47
"(8, 4)",13.47
"(8, 5)",13.47
"(8, 6)",0.0
"(8, 7)",0.0
"(8, 8)",0.0
"(8, 9)",12.6933
"(8, 10)",12.6933
"(8, 11)",6.5083
"(8, 12)",9.46
"(8, 13)",9.46
"(8, 14)",9.46
"(8, 15)",9.46
"(8, 16)",9.46
"(8, 17)",23.31
"(8, 18)",23.31
"(8, 19)",6.5083
"(8, 20)",23.31
"(8, 21)",23.31
"(8, 22)",6.5083
"(8, 23)",23.31
"(8, 24)",23.31
"(8, 25)",6.5083
"(8, 26)",23.31
"(8, 27)",23.31
"(8, 28)",21.8517
"(8, 29)",21.8517
"(8, 30)",21.8517
"(8, 31)",21.8517
"(8, 32)",21.8517
"(8, 33)",6.5083
"(8, 34)",16.465
"(8, 35)",16.465
"(8, 36)",16.465
"(8, 37)",6.5083
"(8, 38)",6.5083
"(8, 39)",16.465
"(8, 40)",16.465
"(8, 41)",16.465
"(8, 42)",6.5083
"(8, 43)",10.945
"(8, 44)",10.945
"(8, 45)",9.015
"(8, 46)",9.015
"(8, 47)",9.015
"(8, 48)",9.015
"(8, 49)",9.015
"(8, 50)",4.3367
"(8, 51)",4.3367
"(8, 52)",6.5083
"(8, 53)",4.3367
"(8, 54)",4.3367
"(8, 55)",6.5083
"(8, 56)",4.3367
"(8, 57)",4.3367
"(8, 58)",6.5083
"(8, 59)",4.3367
"(8, 60)",4.3367
"(8, 61)",6.5083
"(8, 62)",14.7267
