,0
"(0, 230)",25.3583
"(0, 231)",0.0
"(0, 232)",0.0
"(0, 233)",25.3583
"(0, 234)",25.3583
"(0, 235)",25.3583
"(0, 236)",0.0
"(0, 237)",6.7283
"(0, 238)",6.7283
"(0, 239)",6.7283
"(0, 240)",6.7283
"(0, 241)",6.7283
"(0, 242)",10.7383
"(0, 243)",10.7383
"(0, 244)",10.7383
"(0, 245)",10.7383
"(0, 246)",10.7383
"(0, 247)",7.19
"(0, 248)",5.8767
"(0, 249)",5.2117
"(0, 250)",8.3717
"(1, 0)",15.0467
"(1, 1)",0.0
"(1, 2)",0.0
"(1, 3)",0.0
"(1, 4)",0.0
"(1, 5)",0.0
"(1, 6)",14.3433
"(1, 7)",14.3433
"(1, 8)",14.3433
"(1, 9)",8.6617
"(1, 10)",8.6617
"(1, 11)",15.0467
"(1, 12)",11.5633
"(1, 13)",11.5633
"(1, 14)",11.5633
"(1, 15)",11.5633
"(1, 16)",11.5633
"(1, 17)",13.785
"(1, 18)",13.785
"(1, 19)",15.0467
"(1, 20)",13.785
"(1, 21)",13.785
"(1, 22)",15.0467
"(1, 23)",13.785
"(1, 24)",13.785
"(1, 25)",15.0467
"(1, 26)",13.785
"(1, 27)",13.785
"(1, 28)",12.3267
"(1, 29)",12.3267
"(1, 30)",12.3267
"(1, 31)",12.3267
"(1, 32)",12.3267
"(1, 33)",15.0467
"(1, 34)",9.4817
"(1, 35)",9.4817
"(1, 36)",9.4817
"(1, 37)",15.0467
"(1, 38)",15.0467
"(1, 39)",9.4817
"(1, 40)",9.4817
"(1, 41)",9.4817
"(1, 42)",15.0467
"(1, 43)",17.2817
"(1, 44)",17.2817
"(1, 45)",12.0617
"(1, 46)",12.0617
"(1, 47)",12.0617
"(1, 48)",12.0617
"(1, 49)",12.0617
"(1, 50)",16.7117
"(1, 51)",16.7117
"(1, 52)",15.0467
"(1, 53)",16.7117
"(1, 54)",16.7117
"(1, 55)",15.0467
"(1, 56)",16.7117
"(1, 57)",16.7117
"(1, 58)",15.0467
"(1, 59)",16.7117
"(1, 60)",16.7117
"(1, 61)",15.0467
"(1, 62)",98.9817
"(1, 63)",98.9817
"(1, 64)",15.0467
"(1, 65)",98.9817
"(1, 66)",98.9817
"(1, 67)",15.0467
"(1, 68)",98.9817
"(1, 69)",98.9817
"(1, 70)",15.0467
"(1, 71)",13.1783
"(1, 72)",13.1783
"(1, 73)",13.1783
"(1, 74)",13.1783
"(1, 75)",13.1783
"(1, 76)",15.0467
"(1, 77)",10.685
"(1, 78)",10.685
"(1, 79)",10.685
"(1, 80)",15.0467
"(1, 81)",10.6833
"(1, 82)",10.6833
"(1, 83)",15.0467
"(1, 84)",10.6833
"(1, 85)",10.6833
"(1, 86)",15.0467
"(1, 87)",10.6833
"(1, 88)",10.6833
"(1, 89)",15.0467
"(1, 90)",10.6833
"(1, 91)",10.6833
"(1, 92)",15.0467
"(1, 93)",10.6833
"(1, 94)",10.6833
"(1, 95)",15.0467
"(1, 96)",13.785
"(1, 97)",13.785
"(1, 98)",13.785
"(1, 99)",9.4817
"(1, 100)",9.4817
"(1, 101)",15.0467
"(1, 102)",9.4817
"(1, 103)",9.4817
"(1, 104)",15.0467
"(1, 105)",9.4817
"(1, 106)",9.4817
"(1, 107)",15.0467
"(1, 108)",17.2817
"(1, 109)",17.2817
"(1, 110)",3.5883
"(1, 111)",3.5883
"(1, 112)",9.7283
"(1, 113)",12.0617
"(1, 114)",12.0617
"(1, 115)",12.0617
"(1, 116)",12.0617
"(1, 117)",12.0617
"(1, 118)",16.7117
"(1, 119)",16.7117
"(1, 120)",15.0467
"(1, 121)",16.7117
"(1, 122)",16.7117
"(1, 123)",15.0467
"(1, 124)",16.7117
"(1, 125)",16.7117
"(1, 126)",15.0467
"(1, 127)",16.7117
"(1, 128)",16.7117
"(1, 129)",15.0467
"(1, 130)",13.255
"(1, 131)",13.255
"(1, 132)",15.0467
"(1, 133)",13.255
"(1, 134)",13.255
"(1, 135)",15.0467
"(1, 136)",13.255
"(1, 137)",13.255
"(1, 138)",15.0467
"(1, 139)",15.0467
"(1, 140)",9.96
"(1, 141)",9.96
"(1, 142)",9.96
"(1, 143)",15.0467
"(1, 144)",15.0467
"(1, 145)",9.96
"(1, 146)",9.96
"(1, 147)",9.96
"(1, 148)",15.0467
"(1, 149)",19.0817
"(1, 150)",11.7733
"(1, 151)",18.0933
"(1, 152)",18.0933
"(1, 153)",11.8983
"(1, 154)",11.8983
"(1, 155)",11.8983
"(1, 156)",11.8983
"(1, 157)",11.8983
"(1, 158)",14.27
"(1, 159)",14.27
"(1, 160)",15.0467
"(1, 161)",15.0467
"(1, 162)",13.4017
"(1, 163)",13.4017
"(1, 164)",15.0467
"(1, 165)",13.4017
"(1, 166)",13.4017
"(1, 167)",15.0467
"(1, 168)",13.4017
"(1, 169)",13.4017
"(1, 170)",15.0467
"(1, 171)",13.4017
"(1, 172)",13.4017
"(1, 173)",15.0467
"(1, 174)",15.0467
"(1, 175)",15.0467
"(1, 176)",16.4683
"(1, 177)",16.4683
"(1, 178)",16.4683
"(1, 179)",16.4683
"(1, 180)",16.4683
"(1, 181)",11.8417
"(1, 182)",11.8417
"(1, 183)",15.0467
"(1, 184)",7.4
"(1, 185)",7.4
"(1, 186)",15.0467
"(1, 187)",10.7583
"(1, 188)",10.7583
"(1, 189)",10.7583
"(1, 190)",10.7583
"(1, 191)",10.7583
"(1, 192)",13.0983
"(1, 193)",13.0983
"(1, 194)",13.0983
"(1, 195)",13.0983
"(1, 196)",13.0983
"(1, 197)",15.0467
"(1, 198)",22.2033
"(1, 199)",22.2033
"(1, 200)",22.2033
"(1, 201)",15.0467
"(1, 202)",15.0467
"(1, 203)",22.2033
"(1, 204)",22.2033
"(1, 205)",22.2033
"(1, 206)",15.0467
"(1, 207)",15.0467
"(1, 208)",22.2033
"(1, 209)",22.2033
"(1, 210)",22.2033
"(1, 211)",15.0467
"(1, 212)",15.0467
"(1, 213)",16.8983
"(1, 214)",16.8983
"(1, 215)",16.8983
"(1, 216)",15.0467
"(1, 217)",15.0467
"(1, 218)",16.8983
"(1, 219)",16.8983
"(1, 220)",16.8983
"(1, 221)",15.0467
"(1, 222)",15.0467
"(1, 223)",16.8983
"(1, 224)",16.8983
"(1, 225)",16.8983
"(1, 226)",15.0467
"(1, 227)",15.0467
"(1, 228)",16.8983
"(1, 229)",16.8983
"(1, 230)",16.8983
"(1, 231)",15.0467
"(1, 232)",15.0467
"(1, 233)",16.8983
"(1, 234)",16.8983
"(1, 235)",16.8983
"(1, 236)",15.0467
"(1, 237)",14.4067
"(1, 238)",14.4067
"(1, 239)",14.4067
"(1, 240)",14.4067
"(1, 241)",14.4067
"(1, 242)",14.82
"(1, 243)",14.82
"(1, 244)",14.82
"(1, 245)",14.82
"(1, 246)",14.82
"(1, 247)",14.8683
"(1, 248)",13.1433
"(1, 249)",14.7733
"(1, 250)",14.18
"(2, 0)",15.0467
"(2, 1)",0.0
"(2, 2)",0.0
"(2, 3)",0.0
"(2, 4)",0.0
"(2, 5)",0.0
"(2, 6)",14.3433
"(2, 7)",14.3433
"(2, 8)",14.3433
"(2, 9)",8.6617
"(2, 10)",8.6617
"(2, 11)",15.0467
"(2, 12)",11.5633
"(2, 13)",11.5633
"(2, 14)",11.5633
"(2, 15)",11.5633
"(2, 16)",11.5633
"(2, 17)",13.785
"(2, 18)",13.785
"(2, 19)",15.0467
"(2, 20)",13.785
"(2, 21)",13.785
"(2, 22)",15.0467
"(2, 23)",13.785
"(2, 24)",13.785
"(2, 25)",15.0467
"(2, 26)",13.785
"(2, 27)",13.785
"(2, 28)",12.3267
"(2, 29)",12.3267
"(2, 30)",12.3267
"(2, 31)",12.3267
"(2, 32)",12.3267
"(2, 33)",15.0467
"(2, 34)",9.4817
"(2, 35)",9.4817
"(2, 36)",9.4817
"(2, 37)",15.0467
"(2, 38)",15.0467
"(2, 39)",9.4817
"(2, 40)",9.4817
"(2, 41)",9.4817
"(2, 42)",15.0467
"(2, 43)",17.2817
"(2, 44)",17.2817
"(2, 45)",12.0617
"(2, 46)",12.0617
"(2, 47)",12.0617
"(2, 48)",12.0617
"(2, 49)",12.0617
"(2, 50)",16.7117
"(2, 51)",16.7117
"(2, 52)",15.0467
"(2, 53)",16.7117
"(2, 54)",16.7117
"(2, 55)",15.0467
"(2, 56)",16.7117
"(2, 57)",16.7117
"(2, 58)",15.0467
"(2, 59)",16.7117
"(2, 60)",16.7117
"(2, 61)",15.0467
"(2, 62)",98.9817
"(2, 63)",98.9817
"(2, 64)",15.0467
"(2, 65)",98.9817
"(2, 66)",98.9817
"(2, 67)",15.0467
"(2, 68)",98.9817
"(2, 69)",98.9817
"(2, 70)",15.0467
"(2, 71)",13.1783
"(2, 72)",13.1783
"(2, 73)",13.1783
"(2, 74)",13.1783
"(2, 75)",13.1783
"(2, 76)",15.0467
"(2, 77)",10.685
"(2, 78)",10.685
"(2, 79)",10.685
"(2, 80)",15.0467
"(2, 81)",10.6833
"(2, 82)",10.6833
"(2, 83)",15.0467
"(2, 84)",10.6833
"(2, 85)",10.6833
"(2, 86)",15.0467
"(2, 87)",10.6833
"(2, 88)",10.6833
"(2, 89)",15.0467
"(2, 90)",10.6833
"(2, 91)",10.6833
"(2, 92)",15.0467
"(2, 93)",10.6833
"(2, 94)",10.6833
"(2, 95)",15.0467
"(2, 96)",13.785
"(2, 97)",13.785
"(2, 98)",13.785
"(2, 99)",9.4817
"(2, 100)",9.4817
"(2, 101)",15.0467
"(2, 102)",9.4817
"(2, 103)",9.4817
"(2, 104)",15.0467
"(2, 105)",9.4817
"(2, 106)",9.4817
"(2, 107)",15.0467
"(2, 108)",17.2817
"(2, 109)",17.2817
"(2, 110)",3.5883
"(2, 111)",3.5883
"(2, 112)",9.7283
"(2, 113)",12.0617
"(2, 114)",12.0617
"(2, 115)",12.0617
"(2, 116)",12.0617
"(2, 117)",12.0617
"(2, 118)",16.7117
"(2, 119)",16.7117
"(2, 120)",15.0467
"(2, 121)",16.7117
"(2, 122)",16.7117
"(2, 123)",15.0467
"(2, 124)",16.7117
"(2, 125)",16.7117
"(2, 126)",15.0467
"(2, 127)",16.7117
"(2, 128)",16.7117
"(2, 129)",15.0467
"(2, 130)",13.255
"(2, 131)",13.255
"(2, 132)",15.0467
"(2, 133)",13.255
"(2, 134)",13.255
"(2, 135)",15.0467
"(2, 136)",13.255
"(2, 137)",13.255
"(2, 138)",15.0467
"(2, 139)",15.0467
"(2, 140)",9.96
"(2, 141)",9.96
"(2, 142)",9.96
"(2, 143)",15.0467
"(2, 144)",15.0467
"(2, 145)",9.96
"(2, 146)",9.96
"(2, 147)",9.96
"(2, 148)",15.0467
"(2, 149)",19.0817
"(2, 150)",11.7733
"(2, 151)",18.0933
"(2, 152)",18.0933
"(2, 153)",11.8983
"(2, 154)",11.8983
"(2, 155)",11.8983
"(2, 156)",11.8983
"(2, 157)",11.8983
"(2, 158)",14.27
"(2, 159)",14.27
"(2, 160)",15.0467
"(2, 161)",15.0467
"(2, 162)",13.4017
"(2, 163)",13.4017
"(2, 164)",15.0467
"(2, 165)",13.4017
"(2, 166)",13.4017
"(2, 167)",15.0467
"(2, 168)",13.4017
"(2, 169)",13.4017
"(2, 170)",15.0467
"(2, 171)",13.4017
"(2, 172)",13.4017
"(2, 173)",15.0467
"(2, 174)",15.0467
"(2, 175)",15.0467
"(2, 176)",16.4683
"(2, 177)",16.4683
"(2, 178)",16.4683
"(2, 179)",16.4683
"(2, 180)",16.4683
"(2, 181)",11.8417
"(2, 182)",11.8417
"(2, 183)",15.0467
"(2, 184)",7.4
"(2, 185)",7.4
"(2, 186)",15.0467
"(2, 187)",10.7583
"(2, 188)",10.7583
"(2, 189)",10.7583
"(2, 190)",10.7583
"(2, 191)",10.7583
"(2, 192)",13.0983
"(2, 193)",13.0983
"(2, 194)",13.0983
"(2, 195)",13.0983
"(2, 196)",13.0983
"(2, 197)",15.0467
"(2, 198)",22.2033
"(2, 199)",22.2033
"(2, 200)",22.2033
"(2, 201)",15.0467
"(2, 202)",15.0467
"(2, 203)",22.2033
"(2, 204)",22.2033
"(2, 205)",22.2033
"(2, 206)",15.0467
"(2, 207)",15.0467
"(2, 208)",22.2033
"(2, 209)",22.2033
"(2, 210)",22.2033
"(2, 211)",15.0467
"(2, 212)",15.0467
"(2, 213)",16.8983
"(2, 214)",16.8983
"(2, 215)",16.8983
"(2, 216)",15.0467
"(2, 217)",15.0467
"(2, 218)",16.8983
"(2, 219)",16.8983
"(2, 220)",16.8983
"(2, 221)",15.0467
"(2, 222)",15.0467
"(2, 223)",16.8983
"(2, 224)",16.8983
"(2, 225)",16.8983
"(2, 226)",15.0467
"(2, 227)",15.0467
"(2, 228)",16.8983
"(2, 229)",16.8983
"(2, 230)",16.8983
"(2, 231)",15.0467
"(2, 232)",15.0467
"(2, 233)",16.8983
"(2, 234)",16.8983
"(2, 235)",16.8983
"(2, 236)",15.0467
"(2, 237)",14.4067
"(2, 238)",14.4067
"(2, 239)",14.4067
"(2, 240)",14.4067
"(2, 241)",14.4067
"(2, 242)",14.82
"(2, 243)",14.82
"(2, 244)",14.82
"(2, 245)",14.82
"(2, 246)",14.82
"(2, 247)",14.8683
"(2, 248)",13.1433
"(2, 249)",14.7733
"(2, 250)",14.18
"(3, 0)",15.0467
"(3, 1)",0.0
"(3, 2)",0.0
"(3, 3)",0.0
"(3, 4)",0.0
"(3, 5)",0.0
"(3, 6)",14.3433
"(3, 7)",14.3433
"(3, 8)",14.3433
"(3, 9)",8.6617
"(3, 10)",8.6617
"(3, 11)",15.0467
"(3, 12)",11.5633
"(3, 13)",11.5633
"(3, 14)",11.5633
"(3, 15)",11.5633
"(3, 16)",11.5633
"(3, 17)",13.785
"(3, 18)",13.785
"(3, 19)",15.0467
"(3, 20)",13.785
"(3, 21)",13.785
"(3, 22)",15.0467
"(3, 23)",13.785
"(3, 24)",13.785
"(3, 25)",15.0467
"(3, 26)",13.785
"(3, 27)",13.785
"(3, 28)",12.3267
"(3, 29)",12.3267
"(3, 30)",12.3267
"(3, 31)",12.3267
"(3, 32)",12.3267
"(3, 33)",15.0467
"(3, 34)",9.4817
"(3, 35)",9.4817
"(3, 36)",9.4817
"(3, 37)",15.0467
"(3, 38)",15.0467
"(3, 39)",9.4817
"(3, 40)",9.4817
"(3, 41)",9.4817
"(3, 42)",15.0467
"(3, 43)",17.2817
"(3, 44)",17.2817
"(3, 45)",12.0617
"(3, 46)",12.0617
"(3, 47)",12.0617
"(3, 48)",12.0617
"(3, 49)",12.0617
"(3, 50)",16.7117
"(3, 51)",16.7117
"(3, 52)",15.0467
"(3, 53)",16.7117
"(3, 54)",16.7117
"(3, 55)",15.0467
"(3, 56)",16.7117
"(3, 57)",16.7117
"(3, 58)",15.0467
"(3, 59)",16.7117
"(3, 60)",16.7117
"(3, 61)",15.0467
"(3, 62)",98.9817
"(3, 63)",98.9817
"(3, 64)",15.0467
"(3, 65)",98.9817
"(3, 66)",98.9817
"(3, 67)",15.0467
"(3, 68)",98.9817
"(3, 69)",98.9817
"(3, 70)",15.0467
"(3, 71)",13.1783
"(3, 72)",13.1783
"(3, 73)",13.1783
"(3, 74)",13.1783
"(3, 75)",13.1783
"(3, 76)",15.0467
"(3, 77)",10.685
"(3, 78)",10.685
"(3, 79)",10.685
"(3, 80)",15.0467
"(3, 81)",10.6833
"(3, 82)",10.6833
"(3, 83)",15.0467
"(3, 84)",10.6833
"(3, 85)",10.6833
"(3, 86)",15.0467
"(3, 87)",10.6833
"(3, 88)",10.6833
"(3, 89)",15.0467
"(3, 90)",10.6833
"(3, 91)",10.6833
"(3, 92)",15.0467
"(3, 93)",10.6833
"(3, 94)",10.6833
"(3, 95)",15.0467
"(3, 96)",13.785
"(3, 97)",13.785
"(3, 98)",13.785
"(3, 99)",9.4817
"(3, 100)",9.4817
"(3, 101)",15.0467
"(3, 102)",9.4817
"(3, 103)",9.4817
"(3, 104)",15.0467
"(3, 105)",9.4817
"(3, 106)",9.4817
"(3, 107)",15.0467
"(3, 108)",17.2817
"(3, 109)",17.2817
"(3, 110)",3.5883
"(3, 111)",3.5883
"(3, 112)",9.7283
"(3, 113)",12.0617
"(3, 114)",12.0617
"(3, 115)",12.0617
"(3, 116)",12.0617
"(3, 117)",12.0617
"(3, 118)",16.7117
"(3, 119)",16.7117
"(3, 120)",15.0467
"(3, 121)",16.7117
"(3, 122)",16.7117
"(3, 123)",15.0467
"(3, 124)",16.7117
"(3, 125)",16.7117
"(3, 126)",15.0467
"(3, 127)",16.7117
"(3, 128)",16.7117
"(3, 129)",15.0467
"(3, 130)",13.255
"(3, 131)",13.255
"(3, 132)",15.0467
"(3, 133)",13.255
"(3, 134)",13.255
"(3, 135)",15.0467
"(3, 136)",13.255
"(3, 137)",13.255
"(3, 138)",15.0467
"(3, 139)",15.0467
"(3, 140)",9.96
"(3, 141)",9.96
"(3, 142)",9.96
"(3, 143)",15.0467
"(3, 144)",15.0467
"(3, 145)",9.96
"(3, 146)",9.96
"(3, 147)",9.96
"(3, 148)",15.0467
"(3, 149)",19.0817
"(3, 150)",11.7733
"(3, 151)",18.0933
"(3, 152)",18.0933
"(3, 153)",11.8983
"(3, 154)",11.8983
"(3, 155)",11.8983
"(3, 156)",11.8983
"(3, 157)",11.8983
"(3, 158)",14.27
"(3, 159)",14.27
"(3, 160)",15.0467
"(3, 161)",15.0467
"(3, 162)",13.4017
"(3, 163)",13.4017
"(3, 164)",15.0467
"(3, 165)",13.4017
"(3, 166)",13.4017
"(3, 167)",15.0467
"(3, 168)",13.4017
"(3, 169)",13.4017
"(3, 170)",15.0467
"(3, 171)",13.4017
"(3, 172)",13.4017
"(3, 173)",15.0467
"(3, 174)",15.0467
"(3, 175)",15.0467
"(3, 176)",16.4683
"(3, 177)",16.4683
"(3, 178)",16.4683
"(3, 179)",16.4683
"(3, 180)",16.4683
"(3, 181)",11.8417
"(3, 182)",11.8417
"(3, 183)",15.0467
"(3, 184)",7.4
"(3, 185)",7.4
"(3, 186)",15.0467
"(3, 187)",10.7583
"(3, 188)",10.7583
"(3, 189)",10.7583
"(3, 190)",10.7583
"(3, 191)",10.7583
"(3, 192)",13.0983
"(3, 193)",13.0983
"(3, 194)",13.0983
"(3, 195)",13.0983
"(3, 196)",13.0983
"(3, 197)",15.0467
"(3, 198)",22.2033
"(3, 199)",22.2033
"(3, 200)",22.2033
"(3, 201)",15.0467
"(3, 202)",15.0467
"(3, 203)",22.2033
"(3, 204)",22.2033
"(3, 205)",22.2033
"(3, 206)",15.0467
"(3, 207)",15.0467
"(3, 208)",22.2033
"(3, 209)",22.2033
"(3, 210)",22.2033
"(3, 211)",15.0467
"(3, 212)",15.0467
"(3, 213)",16.8983
"(3, 214)",16.8983
"(3, 215)",16.8983
"(3, 216)",15.0467
"(3, 217)",15.0467
"(3, 218)",16.8983
"(3, 219)",16.8983
"(3, 220)",16.8983
"(3, 221)",15.0467
"(3, 222)",15.0467
"(3, 223)",16.8983
"(3, 224)",16.8983
"(3, 225)",16.8983
"(3, 226)",15.0467
"(3, 227)",15.0467
"(3, 228)",16.8983
"(3, 229)",16.8983
"(3, 230)",16.8983
"(3, 231)",15.0467
"(3, 232)",15.0467
"(3, 233)",16.8983
"(3, 234)",16.8983
"(3, 235)",16.8983
"(3, 236)",15.0467
"(3, 237)",14.4067
"(3, 238)",14.4067
"(3, 239)",14.4067
"(3, 240)",14.4067
"(3, 241)",14.4067
"(3, 242)",14.82
"(3, 243)",14.82
"(3, 244)",14.82
"(3, 245)",14.82
"(3, 246)",14.82
"(3, 247)",14.8683
"(3, 248)",13.1433
"(3, 249)",14.7733
"(3, 250)",14.18
"(4, 0)",15.0467
"(4, 1)",0.0
"(4, 2)",0.0
"(4, 3)",0.0
"(4, 4)",0.0
"(4, 5)",0.0
"(4, 6)",14.3433
"(4, 7)",14.3433
"(4, 8)",14.3433
"(4, 9)",8.6617
"(4, 10)",8.6617
"(4, 11)",15.0467
"(4, 12)",11.5633
"(4, 13)",11.5633
"(4, 14)",11.5633
"(4, 15)",11.5633
"(4, 16)",11.5633
"(4, 17)",13.785
"(4, 18)",13.785
"(4, 19)",15.0467
"(4, 20)",13.785
"(4, 21)",13.785
"(4, 22)",15.0467
"(4, 23)",13.785
"(4, 24)",13.785
"(4, 25)",15.0467
"(4, 26)",13.785
"(4, 27)",13.785
"(4, 28)",12.3267
"(4, 29)",12.3267
"(4, 30)",12.3267
"(4, 31)",12.3267
"(4, 32)",12.3267
"(4, 33)",15.0467
"(4, 34)",9.4817
"(4, 35)",9.4817
"(4, 36)",9.4817
"(4, 37)",15.0467
"(4, 38)",15.0467
"(4, 39)",9.4817
"(4, 40)",9.4817
"(4, 41)",9.4817
"(4, 42)",15.0467
"(4, 43)",17.2817
"(4, 44)",17.2817
"(4, 45)",12.0617
"(4, 46)",12.0617
"(4, 47)",12.0617
"(4, 48)",12.0617
"(4, 49)",12.0617
"(4, 50)",16.7117
"(4, 51)",16.7117
"(4, 52)",15.0467
"(4, 53)",16.7117
"(4, 54)",16.7117
"(4, 55)",15.0467
"(4, 56)",16.7117
"(4, 57)",16.7117
"(4, 58)",15.0467
"(4, 59)",16.7117
"(4, 60)",16.7117
"(4, 61)",15.0467
"(4, 62)",98.9817
"(4, 63)",98.9817
"(4, 64)",15.0467
"(4, 65)",98.9817
"(4, 66)",98.9817
"(4, 67)",15.0467
"(4, 68)",98.9817
"(4, 69)",98.9817
"(4, 70)",15.0467
"(4, 71)",13.1783
"(4, 72)",13.1783
"(4, 73)",13.1783
"(4, 74)",13.1783
"(4, 75)",13.1783
"(4, 76)",15.0467
"(4, 77)",10.685
"(4, 78)",10.685
"(4, 79)",10.685
"(4, 80)",15.0467
"(4, 81)",10.6833
"(4, 82)",10.6833
"(4, 83)",15.0467
"(4, 84)",10.6833
"(4, 85)",10.6833
"(4, 86)",15.0467
"(4, 87)",10.6833
"(4, 88)",10.6833
"(4, 89)",15.0467
"(4, 90)",10.6833
"(4, 91)",10.6833
