,0
"(1, 30)",12.3267
"(1, 31)",12.3267
"(1, 32)",12.3267
"(1, 33)",15.0467
"(1, 34)",9.4817
"(1, 35)",9.4817
"(1, 36)",9.4817
"(1, 37)",15.0467
"(1, 38)",15.0467
"(1, 39)",9.4817
"(1, 40)",9.4817
"(1, 41)",9.4817
"(1, 42)",15.0467
"(1, 43)",17.2817
"(1, 44)",17.2817
"(1, 45)",12.0617
"(1, 46)",12.0617
"(1, 47)",12.0617
"(1, 48)",12.0617
"(1, 49)",12.0617
"(1, 50)",16.7117
"(1, 51)",16.7117
"(1, 52)",15.0467
"(1, 53)",16.7117
"(1, 54)",16.7117
"(1, 55)",15.0467
"(1, 56)",16.7117
"(1, 57)",16.7117
"(1, 58)",15.0467
"(1, 59)",16.7117
"(1, 60)",16.7117
"(1, 61)",15.0467
"(1, 62)",98.9817
"(1, 63)",98.9817
"(1, 64)",15.0467
"(1, 65)",98.9817
"(1, 66)",98.9817
"(1, 67)",15.0467
"(1, 68)",98.9817
"(1, 69)",98.9817
"(1, 70)",15.0467
"(1, 71)",13.1783
"(1, 72)",13.1783
"(1, 73)",13.1783
"(1, 74)",13.1783
"(1, 75)",13.1783
"(1, 76)",15.0467
"(1, 77)",10.685
"(1, 78)",10.685
"(1, 79)",10.685
"(1, 80)",15.0467
"(1, 81)",10.6833
"(1, 82)",10.6833
"(1, 83)",15.0467
"(1, 84)",10.6833
"(1, 85)",10.6833
"(1, 86)",15.0467
"(1, 87)",10.6833
"(1, 88)",10.6833
"(1, 89)",15.0467
"(1, 90)",10.6833
"(1, 91)",10.6833
"(1, 92)",15.0467
"(1, 93)",10.6833
"(1, 94)",10.6833
"(1, 95)",15.0467
"(1, 96)",15.0467
"(1, 97)",7.6483
"(1, 98)",7.6483
"(1, 99)",7.6483
"(1, 100)",15.0467
"(1, 101)",14.0283
"(1, 102)",14.0283
"(1, 103)",14.0283
"(1, 104)",14.0283
"(1, 105)",14.0283
"(1, 106)",15.0467
"(1, 107)",16.4683
"(1, 108)",16.4683
"(1, 109)",16.4683
"(1, 110)",15.0467
"(1, 111)",15.0467
"(1, 112)",16.4683
"(1, 113)",16.4683
"(1, 114)",16.4683
"(1, 115)",15.0467
"(1, 116)",15.0467
"(1, 117)",16.4683
"(1, 118)",16.4683
"(1, 119)",16.4683
"(1, 120)",15.0467
"(1, 121)",15.0467
"(1, 122)",16.4683
"(1, 123)",16.4683
"(1, 124)",16.4683
"(1, 125)",15.0467
"(1, 126)",15.0467
"(1, 127)",16.4683
"(1, 128)",16.4683
"(1, 129)",16.4683
"(1, 130)",15.0467
"(1, 131)",15.0467
"(1, 132)",16.8983
"(1, 133)",16.8983
"(1, 134)",16.8983
"(1, 135)",15.0467
"(1, 136)",15.0467
"(1, 137)",16.8983
"(1, 138)",16.8983
"(1, 139)",16.8983
"(1, 140)",15.0467
"(1, 141)",15.0467
"(1, 142)",16.8983
"(1, 143)",16.8983
"(1, 144)",16.8983
"(1, 145)",15.0467
"(1, 146)",15.0467
"(1, 147)",16.8983
"(1, 148)",16.8983
"(1, 149)",16.8983
"(1, 150)",15.0467
"(1, 151)",15.0467
"(1, 152)",16.8983
"(1, 153)",16.8983
"(1, 154)",16.8983
"(1, 155)",15.0467
"(1, 156)",14.4067
"(1, 157)",14.4067
"(1, 158)",14.4067
"(1, 159)",14.4067
"(1, 160)",14.4067
"(1, 161)",9.96
"(1, 162)",9.96
"(1, 163)",9.96
"(1, 164)",9.96
"(1, 165)",9.96
"(1, 166)",10.7583
"(1, 167)",10.7583
"(1, 168)",10.7583
"(1, 169)",10.7583
"(1, 170)",10.7583
"(1, 171)",13.0983
"(1, 172)",13.0983
"(1, 173)",13.0983
"(1, 174)",13.0983
"(1, 175)",13.0983
"(1, 176)",15.0467
"(1, 177)",22.2033
"(1, 178)",22.2033
"(1, 179)",22.2033
"(1, 180)",15.0467
"(1, 181)",15.0467
"(1, 182)",22.2033
"(1, 183)",22.2033
"(1, 184)",22.2033
"(1, 185)",15.0467
"(1, 186)",15.0467
"(1, 187)",22.2033
"(1, 188)",22.2033
"(1, 189)",22.2033
"(1, 190)",15.0467
"(1, 191)",15.0467
"(1, 192)",18.0933
"(1, 193)",18.0933
"(1, 194)",11.7733
"(1, 195)",11.7733
"(1, 196)",15.0467
"(1, 197)",19.0817
"(1, 198)",19.0817
"(1, 199)",15.0467
"(2, 0)",15.0467
"(2, 1)",0.0
"(2, 2)",0.0
"(2, 3)",0.0
"(2, 4)",0.0
"(2, 5)",0.0
"(2, 6)",14.3433
"(2, 7)",14.3433
"(2, 8)",14.3433
"(2, 9)",8.6617
"(2, 10)",8.6617
"(2, 11)",15.0467
"(2, 12)",11.5633
"(2, 13)",11.5633
"(2, 14)",11.5633
"(2, 15)",11.5633
"(2, 16)",11.5633
"(2, 17)",13.785
"(2, 18)",13.785
"(2, 19)",15.0467
"(2, 20)",13.785
"(2, 21)",13.785
"(2, 22)",15.0467
"(2, 23)",13.785
"(2, 24)",13.785
"(2, 25)",15.0467
"(2, 26)",13.785
"(2, 27)",13.785
"(2, 28)",12.3267
"(2, 29)",12.3267
"(2, 30)",12.3267
"(2, 31)",12.3267
"(2, 32)",12.3267
"(2, 33)",15.0467
"(2, 34)",9.4817
"(2, 35)",9.4817
"(2, 36)",9.4817
"(2, 37)",15.0467
"(2, 38)",15.0467
"(2, 39)",9.4817
"(2, 40)",9.4817
"(2, 41)",9.4817
"(2, 42)",15.0467
"(2, 43)",17.2817
"(2, 44)",17.2817
"(2, 45)",12.0617
"(2, 46)",12.0617
"(2, 47)",12.0617
"(2, 48)",12.0617
"(2, 49)",12.0617
"(2, 50)",16.7117
"(2, 51)",16.7117
"(2, 52)",15.0467
"(2, 53)",16.7117
"(2, 54)",16.7117
"(2, 55)",15.0467
"(2, 56)",16.7117
"(2, 57)",16.7117
"(2, 58)",15.0467
"(2, 59)",16.7117
"(2, 60)",16.7117
"(2, 61)",15.0467
"(2, 62)",98.9817
"(2, 63)",98.9817
"(2, 64)",15.0467
"(2, 65)",98.9817
"(2, 66)",98.9817
"(2, 67)",15.0467
"(2, 68)",98.9817
"(2, 69)",98.9817
"(2, 70)",15.0467
"(2, 71)",13.1783
"(2, 72)",13.1783
"(2, 73)",13.1783
"(2, 74)",13.1783
"(2, 75)",13.1783
"(2, 76)",15.0467
"(2, 77)",10.685
"(2, 78)",10.685
"(2, 79)",10.685
"(2, 80)",15.0467
"(2, 81)",10.6833
"(2, 82)",10.6833
"(2, 83)",15.0467
"(2, 84)",10.6833
"(2, 85)",10.6833
"(2, 86)",15.0467
"(2, 87)",10.6833
"(2, 88)",10.6833
"(2, 89)",15.0467
"(2, 90)",10.6833
"(2, 91)",10.6833
"(2, 92)",15.0467
"(2, 93)",10.6833
"(2, 94)",10.6833
"(2, 95)",15.0467
"(2, 96)",15.0467
"(2, 97)",7.6483
"(2, 98)",7.6483
"(2, 99)",7.6483
"(2, 100)",15.0467
"(2, 101)",14.0283
"(2, 102)",14.0283
"(2, 103)",14.0283
"(2, 104)",14.0283
"(2, 105)",14.0283
"(2, 106)",15.0467
"(2, 107)",16.4683
"(2, 108)",16.4683
"(2, 109)",16.4683
"(2, 110)",15.0467
"(2, 111)",15.0467
"(2, 112)",16.4683
"(2, 113)",16.4683
"(2, 114)",16.4683
"(2, 115)",15.0467
"(2, 116)",15.0467
"(2, 117)",16.4683
"(2, 118)",16.4683
"(2, 119)",16.4683
"(2, 120)",15.0467
"(2, 121)",15.0467
"(2, 122)",16.4683
"(2, 123)",16.4683
"(2, 124)",16.4683
"(2, 125)",15.0467
"(2, 126)",15.0467
"(2, 127)",16.4683
"(2, 128)",16.4683
"(2, 129)",16.4683
"(2, 130)",15.0467
"(2, 131)",15.0467
"(2, 132)",16.8983
"(2, 133)",16.8983
"(2, 134)",16.8983
"(2, 135)",15.0467
"(2, 136)",15.0467
"(2, 137)",16.8983
"(2, 138)",16.8983
"(2, 139)",16.8983
"(2, 140)",15.0467
"(2, 141)",15.0467
"(2, 142)",16.8983
"(2, 143)",16.8983
"(2, 144)",16.8983
"(2, 145)",15.0467
"(2, 146)",15.0467
"(2, 147)",16.8983
"(2, 148)",16.8983
"(2, 149)",16.8983
"(2, 150)",15.0467
"(2, 151)",15.0467
"(2, 152)",16.8983
"(2, 153)",16.8983
"(2, 154)",16.8983
"(2, 155)",15.0467
"(2, 156)",14.4067
"(2, 157)",14.4067
"(2, 158)",14.4067
"(2, 159)",14.4067
"(2, 160)",14.4067
"(2, 161)",9.96
"(2, 162)",9.96
"(2, 163)",9.96
"(2, 164)",9.96
"(2, 165)",9.96
"(2, 166)",10.7583
"(2, 167)",10.7583
"(2, 168)",10.7583
"(2, 169)",10.7583
"(2, 170)",10.7583
"(2, 171)",13.0983
"(2, 172)",13.0983
"(2, 173)",13.0983
"(2, 174)",13.0983
"(2, 175)",13.0983
"(2, 176)",15.0467
"(2, 177)",22.2033
"(2, 178)",22.2033
"(2, 179)",22.2033
"(2, 180)",15.0467
"(2, 181)",15.0467
"(2, 182)",22.2033
"(2, 183)",22.2033
"(2, 184)",22.2033
"(2, 185)",15.0467
"(2, 186)",15.0467
"(2, 187)",22.2033
"(2, 188)",22.2033
"(2, 189)",22.2033
"(2, 190)",15.0467
"(2, 191)",15.0467
"(2, 192)",18.0933
"(2, 193)",18.0933
"(2, 194)",11.7733
"(2, 195)",11.7733
"(2, 196)",15.0467
"(2, 197)",19.0817
"(2, 198)",19.0817
"(2, 199)",15.0467
"(3, 0)",15.0467
"(3, 1)",0.0
"(3, 2)",0.0
"(3, 3)",0.0
"(3, 4)",0.0
"(3, 5)",0.0
"(3, 6)",14.3433
"(3, 7)",14.3433
"(3, 8)",14.3433
"(3, 9)",8.6617
"(3, 10)",8.6617
"(3, 11)",15.0467
"(3, 12)",11.5633
"(3, 13)",11.5633
"(3, 14)",11.5633
"(3, 15)",11.5633
"(3, 16)",11.5633
"(3, 17)",13.785
"(3, 18)",13.785
"(3, 19)",15.0467
"(3, 20)",13.785
"(3, 21)",13.785
"(3, 22)",15.0467
"(3, 23)",13.785
"(3, 24)",13.785
"(3, 25)",15.0467
"(3, 26)",13.785
"(3, 27)",13.785
"(3, 28)",12.3267
"(3, 29)",12.3267
"(3, 30)",12.3267
"(3, 31)",12.3267
"(3, 32)",12.3267
"(3, 33)",15.0467
"(3, 34)",9.4817
"(3, 35)",9.4817
"(3, 36)",9.4817
"(3, 37)",15.0467
"(3, 38)",15.0467
"(3, 39)",9.4817
"(3, 40)",9.4817
"(3, 41)",9.4817
"(3, 42)",15.0467
"(3, 43)",17.2817
"(3, 44)",17.2817
"(3, 45)",12.0617
"(3, 46)",12.0617
"(3, 47)",12.0617
"(3, 48)",12.0617
"(3, 49)",12.0617
"(3, 50)",16.7117
"(3, 51)",16.7117
"(3, 52)",15.0467
"(3, 53)",16.7117
"(3, 54)",16.7117
"(3, 55)",15.0467
"(3, 56)",16.7117
"(3, 57)",16.7117
"(3, 58)",15.0467
"(3, 59)",16.7117
"(3, 60)",16.7117
"(3, 61)",15.0467
"(3, 62)",98.9817
"(3, 63)",98.9817
"(3, 64)",15.0467
"(3, 65)",98.9817
"(3, 66)",98.9817
"(3, 67)",15.0467
"(3, 68)",98.9817
"(3, 69)",98.9817
"(3, 70)",15.0467
"(3, 71)",13.1783
"(3, 72)",13.1783
"(3, 73)",13.1783
"(3, 74)",13.1783
"(3, 75)",13.1783
"(3, 76)",15.0467
"(3, 77)",10.685
"(3, 78)",10.685
"(3, 79)",10.685
"(3, 80)",15.0467
"(3, 81)",10.6833
"(3, 82)",10.6833
"(3, 83)",15.0467
"(3, 84)",10.6833
"(3, 85)",10.6833
"(3, 86)",15.0467
"(3, 87)",10.6833
"(3, 88)",10.6833
"(3, 89)",15.0467
"(3, 90)",10.6833
"(3, 91)",10.6833
"(3, 92)",15.0467
"(3, 93)",10.6833
"(3, 94)",10.6833
"(3, 95)",15.0467
"(3, 96)",15.0467
"(3, 97)",7.6483
"(3, 98)",7.6483
"(3, 99)",7.6483
"(3, 100)",15.0467
"(3, 101)",14.0283
"(3, 102)",14.0283
"(3, 103)",14.0283
"(3, 104)",14.0283
"(3, 105)",14.0283
"(3, 106)",15.0467
"(3, 107)",16.4683
"(3, 108)",16.4683
"(3, 109)",16.4683
"(3, 110)",15.0467
"(3, 111)",15.0467
"(3, 112)",16.4683
"(3, 113)",16.4683
"(3, 114)",16.4683
"(3, 115)",15.0467
"(3, 116)",15.0467
"(3, 117)",16.4683
"(3, 118)",16.4683
"(3, 119)",16.4683
"(3, 120)",15.0467
"(3, 121)",15.0467
"(3, 122)",16.4683
"(3, 123)",16.4683
"(3, 124)",16.4683
"(3, 125)",15.0467
"(3, 126)",15.0467
"(3, 127)",16.4683
"(3, 128)",16.4683
"(3, 129)",16.4683
"(3, 130)",15.0467
"(3, 131)",15.0467
"(3, 132)",16.8983
"(3, 133)",16.8983
"(3, 134)",16.8983
"(3, 135)",15.0467
"(3, 136)",15.0467
"(3, 137)",16.8983
"(3, 138)",16.8983
"(3, 139)",16.8983
"(3, 140)",15.0467
"(3, 141)",15.0467
"(3, 142)",16.8983
"(3, 143)",16.8983
"(3, 144)",16.8983
"(3, 145)",15.0467
"(3, 146)",15.0467
"(3, 147)",16.8983
"(3, 148)",16.8983
"(3, 149)",16.8983
"(3, 150)",15.0467
"(3, 151)",15.0467
"(3, 152)",16.8983
"(3, 153)",16.8983
"(3, 154)",16.8983
"(3, 155)",15.0467
"(3, 156)",14.4067
"(3, 157)",14.4067
"(3, 158)",14.4067
"(3, 159)",14.4067
"(3, 160)",14.4067
"(3, 161)",9.96
"(3, 162)",9.96
"(3, 163)",9.96
"(3, 164)",9.96
"(3, 165)",9.96
"(3, 166)",10.7583
"(3, 167)",10.7583
"(3, 168)",10.7583
"(3, 169)",10.7583
"(3, 170)",10.7583
"(3, 171)",13.0983
"(3, 172)",13.0983
"(3, 173)",13.0983
"(3, 174)",13.0983
"(3, 175)",13.0983
"(3, 176)",15.0467
"(3, 177)",22.2033
"(3, 178)",22.2033
"(3, 179)",22.2033
"(3, 180)",15.0467
"(3, 181)",15.0467
"(3, 182)",22.2033
"(3, 183)",22.2033
"(3, 184)",22.2033
"(3, 185)",15.0467
"(3, 186)",15.0467
"(3, 187)",22.2033
"(3, 188)",22.2033
"(3, 189)",22.2033
"(3, 190)",15.0467
"(3, 191)",15.0467
"(3, 192)",18.0933
"(3, 193)",18.0933
"(3, 194)",11.7733
"(3, 195)",11.7733
"(3, 196)",15.0467
"(3, 197)",19.0817
"(3, 198)",19.0817
"(3, 199)",15.0467
"(4, 0)",15.0467
"(4, 1)",0.0
"(4, 2)",0.0
"(4, 3)",0.0
"(4, 4)",0.0
"(4, 5)",0.0
"(4, 6)",14.3433
"(4, 7)",14.3433
"(4, 8)",14.3433
"(4, 9)",8.6617
"(4, 10)",8.6617
"(4, 11)",15.0467
"(4, 12)",11.5633
"(4, 13)",11.5633
"(4, 14)",11.5633
"(4, 15)",11.5633
"(4, 16)",11.5633
"(4, 17)",13.785
"(4, 18)",13.785
"(4, 19)",15.0467
"(4, 20)",13.785
"(4, 21)",13.785
"(4, 22)",15.0467
"(4, 23)",13.785
"(4, 24)",13.785
"(4, 25)",15.0467
"(4, 26)",13.785
"(4, 27)",13.785
"(4, 28)",12.3267
"(4, 29)",12.3267
"(4, 30)",12.3267
"(4, 31)",12.3267
"(4, 32)",12.3267
"(4, 33)",15.0467
"(4, 34)",9.4817
"(4, 35)",9.4817
"(4, 36)",9.4817
"(4, 37)",15.0467
"(4, 38)",15.0467
"(4, 39)",9.4817
"(4, 40)",9.4817
"(4, 41)",9.4817
"(4, 42)",15.0467
"(4, 43)",17.2817
"(4, 44)",17.2817
"(4, 45)",12.0617
"(4, 46)",12.0617
"(4, 47)",12.0617
"(4, 48)",12.0617
"(4, 49)",12.0617
"(4, 50)",16.7117
"(4, 51)",16.7117
"(4, 52)",15.0467
"(4, 53)",16.7117
"(4, 54)",16.7117
"(4, 55)",15.0467
"(4, 56)",16.7117
"(4, 57)",16.7117
"(4, 58)",15.0467
"(4, 59)",16.7117
"(4, 60)",16.7117
"(4, 61)",15.0467
"(4, 62)",98.9817
"(4, 63)",98.9817
"(4, 64)",15.0467
"(4, 65)",98.9817
"(4, 66)",98.9817
"(4, 67)",15.0467
"(4, 68)",98.9817
"(4, 69)",98.9817
"(4, 70)",15.0467
"(4, 71)",13.1783
"(4, 72)",13.1783
"(4, 73)",13.1783
"(4, 74)",13.1783
"(4, 75)",13.1783
"(4, 76)",15.0467
"(4, 77)",10.685
"(4, 78)",10.685
"(4, 79)",10.685
"(4, 80)",15.0467
"(4, 81)",10.6833
"(4, 82)",10.6833
"(4, 83)",15.0467
"(4, 84)",10.6833
"(4, 85)",10.6833
"(4, 86)",15.0467
"(4, 87)",10.6833
"(4, 88)",10.6833
"(4, 89)",15.0467
"(4, 90)",10.6833
"(4, 91)",10.6833
"(4, 92)",15.0467
"(4, 93)",10.6833
"(4, 94)",10.6833
"(4, 95)",15.0467
"(4, 96)",15.0467
"(4, 97)",7.6483
"(4, 98)",7.6483
"(4, 99)",7.6483
"(4, 100)",15.0467
"(4, 101)",14.0283
"(4, 102)",14.0283
"(4, 103)",14.0283
"(4, 104)",14.0283
"(4, 105)",14.0283
"(4, 106)",15.0467
"(4, 107)",16.4683
"(4, 108)",16.4683
"(4, 109)",16.4683
"(4, 110)",15.0467
"(4, 111)",15.0467
"(4, 112)",16.4683
"(4, 113)",16.4683
"(4, 114)",16.4683
"(4, 115)",15.0467
"(4, 116)",15.0467
"(4, 117)",16.4683
"(4, 118)",16.4683
"(4, 119)",16.4683
"(4, 120)",15.0467
"(4, 121)",15.0467
"(4, 122)",16.4683
"(4, 123)",16.4683
"(4, 124)",16.4683
"(4, 125)",15.0467
"(4, 126)",15.0467
"(4, 127)",16.4683
"(4, 128)",16.4683
"(4, 129)",16.4683
"(4, 130)",15.0467
"(4, 131)",15.0467
"(4, 132)",16.8983
"(4, 133)",16.8983
"(4, 134)",16.8983
"(4, 135)",15.0467
"(4, 136)",15.0467
"(4, 137)",16.8983
"(4, 138)",16.8983
"(4, 139)",16.8983
"(4, 140)",15.0467
"(4, 141)",15.0467
"(4, 142)",16.8983
"(4, 143)",16.8983
"(4, 144)",16.8983
"(4, 145)",15.0467
"(4, 146)",15.0467
"(4, 147)",16.8983
"(4, 148)",16.8983
"(4, 149)",16.8983
"(4, 150)",15.0467
"(4, 151)",15.0467
"(4, 152)",16.8983
"(4, 153)",16.8983
"(4, 154)",16.8983
"(4, 155)",15.0467
"(4, 156)",14.4067
"(4, 157)",14.4067
"(4, 158)",14.4067
"(4, 159)",14.4067
"(4, 160)",14.4067
"(4, 161)",9.96
"(4, 162)",9.96
"(4, 163)",9.96
"(4, 164)",9.96
"(4, 165)",9.96
"(4, 166)",10.7583
"(4, 167)",10.7583
"(4, 168)",10.7583
"(4, 169)",10.7583
"(4, 170)",10.7583
"(4, 171)",13.0983
"(4, 172)",13.0983
"(4, 173)",13.0983
"(4, 174)",13.0983
"(4, 175)",13.0983
"(4, 176)",15.0467
"(4, 177)",22.2033
"(4, 178)",22.2033
"(4, 179)",22.2033
"(4, 180)",15.0467
"(4, 181)",15.0467
"(4, 182)",22.2033
"(4, 183)",22.2033
"(4, 184)",22.2033
"(4, 185)",15.0467
"(4, 186)",15.0467
"(4, 187)",22.2033
"(4, 188)",22.2033
"(4, 189)",22.2033
"(4, 190)",15.0467
"(4, 191)",15.0467
"(4, 192)",18.0933
"(4, 193)",18.0933
"(4, 194)",11.7733
"(4, 195)",11.7733
"(4, 196)",15.0467
"(4, 197)",19.0817
"(4, 198)",19.0817
"(4, 199)",15.0467
"(5, 0)",15.0467
"(5, 1)",0.0
"(5, 2)",0.0
"(5, 3)",0.0
"(5, 4)",0.0
"(5, 5)",0.0
"(5, 6)",14.3433
"(5, 7)",14.3433
"(5, 8)",14.3433
"(5, 9)",8.6617
"(5, 10)",8.6617
"(5, 11)",15.0467
"(5, 12)",11.5633
"(5, 13)",11.5633
"(5, 14)",11.5633
"(5, 15)",11.5633
"(5, 16)",11.5633
"(5, 17)",13.785
"(5, 18)",13.785
"(5, 19)",15.0467
"(5, 20)",13.785
"(5, 21)",13.785
"(5, 22)",15.0467
"(5, 23)",13.785
"(5, 24)",13.785
"(5, 25)",15.0467
"(5, 26)",13.785
"(5, 27)",13.785
"(5, 28)",12.3267
"(5, 29)",12.3267
"(5, 30)",12.3267
"(5, 31)",12.3267
"(5, 32)",12.3267
"(5, 33)",15.0467
"(5, 34)",9.4817
"(5, 35)",9.4817
"(5, 36)",9.4817
"(5, 37)",15.0467
"(5, 38)",15.0467
"(5, 39)",9.4817
"(5, 40)",9.4817
"(5, 41)",9.4817
"(5, 42)",15.0467
"(5, 43)",17.2817
"(5, 44)",17.2817
"(5, 45)",12.0617
"(5, 46)",12.0617
"(5, 47)",12.0617
"(5, 48)",12.0617
"(5, 49)",12.0617
"(5, 50)",16.7117
"(5, 51)",16.7117
"(5, 52)",15.0467
"(5, 53)",16.7117
"(5, 54)",16.7117
"(5, 55)",15.0467
"(5, 56)",16.7117
"(5, 57)",16.7117
"(5, 58)",15.0467
"(5, 59)",16.7117
"(5, 60)",16.7117
"(5, 61)",15.0467
"(5, 62)",98.9817
"(5, 63)",98.9817
"(5, 64)",15.0467
"(5, 65)",98.9817
"(5, 66)",98.9817
"(5, 67)",15.0467
"(5, 68)",98.9817
"(5, 69)",98.9817
"(5, 70)",15.0467
"(5, 71)",13.1783
"(5, 72)",13.1783
"(5, 73)",13.1783
"(5, 74)",13.1783
"(5, 75)",13.1783
"(5, 76)",15.0467
"(5, 77)",10.685
"(5, 78)",10.685
"(5, 79)",10.685
"(5, 80)",15.0467
"(5, 81)",10.6833
"(5, 82)",10.6833
"(5, 83)",15.0467
"(5, 84)",10.6833
"(5, 85)",10.6833
"(5, 86)",15.0467
"(5, 87)",10.6833
"(5, 88)",10.6833
"(5, 89)",15.0467
"(5, 90)",10.6833
"(5, 91)",10.6833
